candidate,office,district,party,county,precinct,votes
,Registered Voters ,,DEMOCRATIC,Broome,City of Binghamton 1,390
,Ballots Cast,,DEMOCRATIC,Broome,City of Binghamton 1,101
Cynthia E. Nixon,Governor ,,DEMOCRATIC,Broome,City of Binghamton 1,38
Andrew M. Cuomo,Governor ,,DEMOCRATIC,Broome,City of Binghamton 1,61
Write-ins,Governor ,,DEMOCRATIC,Broome,City of Binghamton 1,0
UnderVotes,Governor ,,DEMOCRATIC,Broome,City of Binghamton 1,2
OverVotes,Governor ,,DEMOCRATIC,Broome,City of Binghamton 1,0
"Kathy C.
Hochul",Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 1,50
"Jumaane 
Williams",Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 1,45
Write-ins,Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 1,0
UnderVotes,Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 1,6
OverVotes,Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 1,0
Sean Patrick Maloney,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,48
Letitia A. James,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,20
Leecia R. Eve,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,3
Zephyr Teachout,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,27
Write-ins,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,0
UnderVotes,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,2
OverVotes,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 1,1
,Registered Voters ,,REFORM,Broome,City of Binghamton 1,159
,Ballots Cast,,REFORM,Broome,City of Binghamton 1,0
Nancy B Sliwa,Attorney General,,REFORM,Broome,City of Binghamton 1,0
Mike Diederich,Attorney General,,REFORM,Broome,City of Binghamton 1,0
Christopher B Garvey,Attorney General,,REFORM,Broome,City of Binghamton 1,0
Sean Patrick Maloney (W),Attorney General,,REFORM,Broome,City of Binghamton 1,0
Write-ins,Attorney General,,REFORM,Broome,City of Binghamton 1,0
UnderVotes,Attorney General,,REFORM,Broome,City of Binghamton 1,0
OverVotes,Attorney General,,REFORM,Broome,City of Binghamton 1,0
,Registered Voters ,,DEMOCRATIC,Broome,City of Binghamton 2,184
,Ballots Cast,,DEMOCRATIC,Broome,City of Binghamton 2,45
Cynthia E. Nixon,Governor ,,DEMOCRATIC,Broome,City of Binghamton 2,26
Andrew M. Cuomo,Governor ,,DEMOCRATIC,Broome,City of Binghamton 2,18
Write-ins,Governor ,,DEMOCRATIC,Broome,City of Binghamton 2,0
UnderVotes,Governor ,,DEMOCRATIC,Broome,City of Binghamton 2,0
OverVotes,Governor ,,DEMOCRATIC,Broome,City of Binghamton 2,1
"Kathy C.
Hochul",Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 2,18
"Jumaane 
Williams",Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 2,24
Write-ins,Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 2,0
UnderVotes,Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 2,2
OverVotes,Lieutenant Governor,,DEMOCRATIC,Broome,City of Binghamton 2,1
Sean Patrick Maloney,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 2,13
Letitia A. James,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 2,3
Leecia R. Eve,Attorney General,,DEMOCRATIC,Broome,City of Binghamton 2,0
