county,precinct,office,district,party,candidate,election_day,early_voting,absentee,military,affidavit,federal
Schuyler,CC Dix 2 Leg 6,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Governor,,,Special Votes,0,0,2,0,0,0
Schuyler,CC Hector 1 Leg 3,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Governor,,,Special Votes,0,0,1,0,0,0
Schuyler,CC Hector 5 Leg 3,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Governor,,,Special Votes,0,0,2,0,0,0
Schuyler,CC Orange Leg 8,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Governor,,,Special Votes,0,0,1,0,0,0
Schuyler,Schuyler Federal,Governor,,,Special Votes,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,DEM,Thomas P. DiNapoli,134,42,0,0,2,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,DEM,Thomas P. DiNapoli,36,6,0,0,0,0
Schuyler,Dix 1 Leg 6,Comptroller,,DEM,Thomas P. DiNapoli,48,15,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,DEM,Thomas P. DiNapoli,184,84,0,0,4,0
Schuyler,Dix 3 Leg 5,Comptroller,,DEM,Thomas P. DiNapoli,110,20,0,0,1,0
Schuyler,Hector 1 Leg 3,Comptroller,,DEM,Thomas P. DiNapoli,279,39,0,0,1,0
Schuyler,Hector 2 Leg 3,Comptroller,,DEM,Thomas P. DiNapoli,134,4,0,0,0,0
Schuyler,Hector 3 Leg  2,Comptroller,,DEM,Thomas P. DiNapoli,135,24,0,0,0,0
Schuyler,Hector 4 Leg 2,Comptroller,,DEM,Thomas P. DiNapoli,189,15,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,DEM,Thomas P. DiNapoli,90,12,0,0,3,0
Schuyler,Hector 6 Leg 4,Comptroller,,DEM,Thomas P. DiNapoli,67,16,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,DEM,Thomas P. DiNapoli,49,21,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,DEM,Thomas P. DiNapoli,43,10,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,DEM,Thomas P. DiNapoli,136,20,0,0,0,0
Schuyler,Orange 1 Leg 8,Comptroller,,DEM,Thomas P. DiNapoli,75,13,0,0,2,0
Schuyler,Reading 1 Leg 7,Comptroller,,DEM,Thomas P. DiNapoli,128,17,0,0,0,0
Schuyler,Reading 2 Leg 6,Comptroller,,DEM,Thomas P. DiNapoli,45,33,0,0,1,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,DEM,Thomas P. DiNapoli,40,7,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,DEM,Thomas P. DiNapoli,102,7,0,0,1,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,DEM,Thomas P. DiNapoli,0,0,20,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,DEM,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,DEM,Thomas P. DiNapoli,0,0,7,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,DEM,Thomas P. DiNapoli,0,0,33,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,DEM,Thomas P. DiNapoli,0,0,21,1,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,DEM,Thomas P. DiNapoli,0,0,24,3,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,DEM,Thomas P. DiNapoli,0,0,13,1,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,DEM,Thomas P. DiNapoli,0,0,15,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,DEM,Thomas P. DiNapoli,0,0,18,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,DEM,Thomas P. DiNapoli,0,0,7,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,DEM,Thomas P. DiNapoli,0,0,9,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,DEM,Thomas P. DiNapoli,0,0,6,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,DEM,Thomas P. DiNapoli,0,0,6,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,DEM,Thomas P. DiNapoli,0,0,23,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,DEM,Thomas P. DiNapoli,0,0,16,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,DEM,Thomas P. DiNapoli,0,0,7,1,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,DEM,Thomas P. DiNapoli,0,0,4,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,DEM,Thomas P. DiNapoli,0,0,4,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,DEM,Thomas P. DiNapoli,0,0,5,0,0,0
Schuyler,Schuyler Federal,Comptroller,,DEM,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,REP,Paul Rodriguez,345,13,0,0,1,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,REP,Paul Rodriguez,128,4,0,0,1,0
Schuyler,Dix 1 Leg 6,Comptroller,,REP,Paul Rodriguez,73,6,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,REP,Paul Rodriguez,204,44,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,REP,Paul Rodriguez,431,22,0,0,2,0
Schuyler,Hector 1 Leg 3,Comptroller,,REP,Paul Rodriguez,250,14,0,0,1,0
Schuyler,Hector 2 Leg 3,Comptroller,,REP,Paul Rodriguez,104,6,0,0,2,0
Schuyler,Hector 3 Leg  2,Comptroller,,REP,Paul Rodriguez,259,9,0,0,2,0
Schuyler,Hector 4 Leg 2,Comptroller,,REP,Paul Rodriguez,240,8,0,0,1,0
Schuyler,Hector 5 Leg 3,Comptroller,,REP,Paul Rodriguez,86,5,0,0,0,0
Schuyler,Hector 6 Leg 4,Comptroller,,REP,Paul Rodriguez,78,9,0,0,2,0
Schuyler,Montour 1 Leg 4,Comptroller,,REP,Paul Rodriguez,117,14,0,0,1,0
Schuyler,Montour 2 Leg 5,Comptroller,,REP,Paul Rodriguez,106,5,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,REP,Paul Rodriguez,257,14,0,0,3,0
Schuyler,Orange 1 Leg 8,Comptroller,,REP,Paul Rodriguez,382,16,0,0,3,0
Schuyler,Reading 1 Leg 7,Comptroller,,REP,Paul Rodriguez,325,28,0,0,3,0
Schuyler,Reading 2 Leg 6,Comptroller,,REP,Paul Rodriguez,57,17,0,0,2,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,REP,Paul Rodriguez,159,6,0,0,5,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,REP,Paul Rodriguez,184,10,0,0,1,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,REP,Paul Rodriguez,0,0,9,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,REP,Paul Rodriguez,0,0,3,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,REP,Paul Rodriguez,0,0,2,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,REP,Paul Rodriguez,0,0,5,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,REP,Paul Rodriguez,0,0,11,0,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,REP,Paul Rodriguez,0,0,13,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,REP,Paul Rodriguez,0,0,4,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,REP,Paul Rodriguez,0,0,8,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,REP,Paul Rodriguez,0,0,2,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,REP,Paul Rodriguez,0,0,2,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,REP,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,REP,Paul Rodriguez,0,0,4,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,REP,Paul Rodriguez,0,0,4,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,REP,Paul Rodriguez,0,0,10,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,REP,Paul Rodriguez,0,0,13,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,REP,Paul Rodriguez,0,0,9,1,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,REP,Paul Rodriguez,0,0,4,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,REP,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,REP,Paul Rodriguez,0,0,13,0,0,0
Schuyler,Schuyler Federal,Comptroller,,REP,Paul Rodriguez,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,CON,Paul Rodriguez,40,4,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,CON,Paul Rodriguez,10,0,0,0,0,0
Schuyler,Dix 1 Leg 6,Comptroller,,CON,Paul Rodriguez,9,0,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,CON,Paul Rodriguez,21,6,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,CON,Paul Rodriguez,35,2,0,0,0,0
Schuyler,Hector 1 Leg 3,Comptroller,,CON,Paul Rodriguez,23,3,0,0,0,0
Schuyler,Hector 2 Leg 3,Comptroller,,CON,Paul Rodriguez,9,1,0,0,0,0
Schuyler,Hector 3 Leg  2,Comptroller,,CON,Paul Rodriguez,32,3,0,0,0,0
Schuyler,Hector 4 Leg 2,Comptroller,,CON,Paul Rodriguez,40,2,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,CON,Paul Rodriguez,20,2,0,0,1,0
Schuyler,Hector 6 Leg 4,Comptroller,,CON,Paul Rodriguez,9,1,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,CON,Paul Rodriguez,17,2,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,CON,Paul Rodriguez,6,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,CON,Paul Rodriguez,19,1,0,0,0,0
Schuyler,Orange 1 Leg 8,Comptroller,,CON,Paul Rodriguez,30,2,0,0,0,0
Schuyler,Reading 1 Leg 7,Comptroller,,CON,Paul Rodriguez,30,4,0,0,1,0
Schuyler,Reading 2 Leg 6,Comptroller,,CON,Paul Rodriguez,8,4,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,CON,Paul Rodriguez,11,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,CON,Paul Rodriguez,18,1,0,0,1,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,CON,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,CON,Paul Rodriguez,0,0,4,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,CON,Paul Rodriguez,0,0,2,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,CON,Paul Rodriguez,0,0,3,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,CON,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,CON,Paul Rodriguez,0,0,3,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,CON,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,CON,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,CON,Paul Rodriguez,0,0,2,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,CON,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,CON,Paul Rodriguez,0,0,1,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,CON,Paul Rodriguez,0,0,3,0,0,0
Schuyler,Schuyler Federal,Comptroller,,CON,Paul Rodriguez,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,WOR,Thomas P. DiNapoli,28,11,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,WOR,Thomas P. DiNapoli,3,1,0,0,0,0
Schuyler,Dix 1 Leg 6,Comptroller,,WOR,Thomas P. DiNapoli,4,1,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,WOR,Thomas P. DiNapoli,17,5,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,WOR,Thomas P. DiNapoli,16,1,0,0,1,0
Schuyler,Hector 1 Leg 3,Comptroller,,WOR,Thomas P. DiNapoli,22,10,0,0,0,0
Schuyler,Hector 2 Leg 3,Comptroller,,WOR,Thomas P. DiNapoli,21,3,0,0,1,0
Schuyler,Hector 3 Leg  2,Comptroller,,WOR,Thomas P. DiNapoli,17,1,0,0,1,0
Schuyler,Hector 4 Leg 2,Comptroller,,WOR,Thomas P. DiNapoli,29,6,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,WOR,Thomas P. DiNapoli,15,2,0,0,0,0
Schuyler,Hector 6 Leg 4,Comptroller,,WOR,Thomas P. DiNapoli,7,4,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,WOR,Thomas P. DiNapoli,6,1,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,WOR,Thomas P. DiNapoli,4,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,WOR,Thomas P. DiNapoli,22,2,0,0,0,0
Schuyler,Orange 1 Leg 8,Comptroller,,WOR,Thomas P. DiNapoli,10,4,0,0,0,0
Schuyler,Reading 1 Leg 7,Comptroller,,WOR,Thomas P. DiNapoli,9,3,0,0,0,0
Schuyler,Reading 2 Leg 6,Comptroller,,WOR,Thomas P. DiNapoli,6,1,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,WOR,Thomas P. DiNapoli,4,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,WOR,Thomas P. DiNapoli,5,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,WOR,Thomas P. DiNapoli,0,0,2,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,WOR,Thomas P. DiNapoli,0,0,2,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,WOR,Thomas P. DiNapoli,0,0,2,0,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,WOR,Thomas P. DiNapoli,0,0,1,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,Schuyler Federal,Comptroller,,WOR,Thomas P. DiNapoli,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Dix 1 Leg 6,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Hector 1 Leg 3,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Hector 2 Leg 3,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Hector 3 Leg  2,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Hector 4 Leg 2,Comptroller,,,Unqualified Write-In,1,0,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Hector 6 Leg 4,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,,Unqualified Write-In,2,0,0,0,0,0
Schuyler,Orange 1 Leg 8,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Reading 1 Leg 7,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Reading 2 Leg 6,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,,Unqualified Write-In,1,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Schuyler Federal,Comptroller,,,Unqualified Write-In,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,,Undervotes,9,0,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,,Undervotes,7,0,0,0,0,0
Schuyler,Dix 1 Leg 6,Comptroller,,,Undervotes,1,0,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,,Undervotes,14,1,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,,Undervotes,10,1,0,0,0,0
Schuyler,Hector 1 Leg 3,Comptroller,,,Undervotes,18,1,0,0,1,0
Schuyler,Hector 2 Leg 3,Comptroller,,,Undervotes,3,0,0,0,0,0
Schuyler,Hector 3 Leg  2,Comptroller,,,Undervotes,11,0,0,0,0,0
Schuyler,Hector 4 Leg 2,Comptroller,,,Undervotes,10,0,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,,Undervotes,7,1,0,0,0,0
Schuyler,Hector 6 Leg 4,Comptroller,,,Undervotes,6,0,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,,Undervotes,2,1,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,,Undervotes,2,1,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,,Undervotes,2,1,0,0,0,0
Schuyler,Orange 1 Leg 8,Comptroller,,,Undervotes,15,0,0,0,0,0
Schuyler,Reading 1 Leg 7,Comptroller,,,Undervotes,8,3,0,0,0,0
Schuyler,Reading 2 Leg 6,Comptroller,,,Undervotes,1,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,,Undervotes,5,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,,Undervotes,6,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,,Undervotes,0,0,1,0,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,Comptroller,,,Undervotes,0,0,1,0,0,0
Schuyler,CC Hector 5 Leg 3,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,Comptroller,,,Undervotes,0,0,1,0,0,0
Schuyler,CC Orange Leg 8,Comptroller,,,Undervotes,0,0,3,0,0,0
Schuyler,CC Reading 1 Leg 7,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,Comptroller,,,Undervotes,0,0,2,0,0,0
Schuyler,Schuyler Federal,Comptroller,,,Undervotes,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Cayuta 1 Leg 1,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Dix 1 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Dix 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Dix 3 Leg 5,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Hector 1 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Hector 2 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Hector 3 Leg  2,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Hector 4 Leg 2,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Hector 5 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Hector 6 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Montour 1 Leg 4,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Montour 2 Leg 5,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Montour 3 Leg 4,Comptroller,,,Overvotes,0,0,0,0,1,0
Schuyler,Orange 1 Leg 8,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Reading 1 Leg 7,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Reading 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,Comptroller,,,Overvotes,1,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,Comptroller,,,Overvotes,0,0,1,0,0,0
Schuyler,CC Hector 1 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,Comptroller,,,Overvotes,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,Comptroller,,,Overvotes,0,0,0,0,0,0
